"x","y","z","w","partid"
-7.96008,-10.71233,-0.475,1,600
-8.01601,-10.7147,-0.475,1,600
-8.07152,-10.70759,-0.475,1,600
-8.12504,-10.6912,-0.475,1,600
-8.17502,-10.666,-0.475,1,600
-8.22002,-10.63272,-0.475,1,600
-8.25875,-10.59231,-0.475,1,600
-8.29009,-10.54594,-0.475,1,600
-8.31315,-10.49494,-0.475,1,600
-8.32725,-10.44077,-0.475,1,600
-6.224,-10.385,-0.475,1,600
-4.446,-10.385,-0.475,1,600
-2.668,-10.385,-0.475,1,600
-0.89,-10.385,-0.475,1,600
0.888,-10.385,-0.475,1,600
2.666,-10.385,-0.475,1,600
4.444,-10.385,-0.475,1,600
6.222,-10.385,-0.475,1,600
8,-10.385,-0.475,1,600
-8.002,-10.385,-0.475,1,600
0.27119,8.89541,0.41582,1,700
0.1926,11.67715,0.45019,1,700
-0.57807,11.68239,0.73566,1,700
-2.78886,10.02502,1.33809,1,700
-2.63935,8.88871,1.36122,1,700
-1.89104,8.88998,1.19839,1,700
-2.58226,8.45489,1.37006,1,700
-2.27397,6.11185,1.41775,1,700
-1.59444,6.11307,1.23093,1,700
-1.45651,4.72698,1.23719,1,700
-1.33203,3.33885,1.23482,1,700
-0.75702,3.33818,0.97681,1,700
2.44158,5.14096,-1.29872,1,700
2.55425,6.12019,-1.29754,1,700
2.04484,6.11872,-0.82641,1,700
0.61445,8.89629,0.24544,1,700
0.9521,8.89717,0.06399,1,700
0.94412,11.67201,0.1174,1,700
3.23755,16.62745,-0.89459,1,700
3.23919,17.35763,-0.84561,1,700
2.47923,17.33467,-0.42749,1,700
0.87748,17.28686,0.27037,1,700
0.05016,17.26218,0.54794,1,700
0.11681,14.46524,0.49735,1,700
-3.33016,15.86178,1.19929,1,700
-3.22646,14.48264,1.23275,1,700
-2.38348,14.47741,1.12627,1,700
-2.16797,11.69307,1.161,1,700
-1.36568,11.6877,0.97289,1,700
2.47091,21.24059,-0.29823,1,700
2.37521,21.36831,-0.25749,1,700
2.38249,21.23729,-0.26072,1,700
-2.51735,22.99079,0.9952,1,700
-2.53334,22.98401,0.99696,1,700
-2.56017,21.63582,1.01161,1,700
-3.41648,20.05554,1.10958,1,700
-2.56193,20.05376,1.03855,1,700
-3.41368,21.64855,1.08234,1,700
-2.60598,22.95322,1.005,1,700
-2.6373,22.93646,1.00828,1,700
-2.65647,22.92384,1.01019,1,700
-2.83416,22.80692,1.0279,1,700
-2.86767,22.77639,1.03099,1,700
-3.00759,22.64886,1.04391,1,700
-3.03073,22.62361,1.04598,1,700
-3.05179,22.596,1.04781,1,700
-3.174,22.43585,1.05845,1,700
-3.20104,22.38572,1.06079,1,700
-3.2856,22.22896,1.0681,1,700
-3.29893,22.19788,1.06928,1,700
-3.31337,22.15354,1.07064,1,700
-3.37229,21.97266,1.07623,1,700
-3.38303,21.90514,1.07762,1,700
-3.4092,21.74052,1.08101,1,700
-3.41092,21.70512,1.08152,1,700
-1.66216,23.0988,0.88205,1,700
-1.69842,23.10227,0.88751,1,700
-1.71347,21.56699,0.9004,1,700
-1.89539,23.1211,0.91714,1,700
-1.9181,23.11967,0.92024,1,700
-2.12843,23.10648,0.94898,1,700
-2.16254,23.10122,0.95338,1,700
-2.17424,23.09831,0.9548,1,700
-2.3905,23.04457,0.98117,1,700
-2.42243,23.03103,0.9847,1,700
0.69086,22.60907,0.34272,1,700
0.55756,22.65291,0.38157,1,700
-0.01219,20.04863,0.5667,1,700
0.73647,22.58905,0.32841,1,700
0.81672,20.04697,0.32166,1,700
0.84995,18.68483,0.30366,1,700
0.32628,22.72899,0.44897,1,700
0.13054,22.77778,0.50243,1,700
0.11858,22.78076,0.5057,1,700
1.54545,22.15451,0.06109,1,700
1.5374,22.16073,0.06402,1,700
1.37619,22.26746,0.12047,1,700
1.13378,22.40336,0.2017,1,700
1.04101,22.45537,0.23278,1,700
0.86578,22.53229,0.2878,1,700
1.63226,20.04534,0.03352,1,700
2.36617,21.38037,-0.25364,1,700
2.12043,21.66127,-0.15403,1,700
2.11393,21.6687,-0.1514,1,700
1.83737,21.92889,-0.04528,1,700
1.65651,22.06867,0.02062,1,700
1.65362,22.07091,0.02167,1,700
3.06003,20.04248,-0.59196,1,700
3.04998,20.07452,-0.58583,1,700
2.43273,20.04375,-0.29727,1,700
3.01244,20.19429,-0.56292,1,700
2.87075,20.55198,-0.48507,1,700
2.82069,20.64994,-0.46042,1,700
2.69777,20.8905,-0.3999,1,700
2.5106,21.18376,-0.31554,1,700
2.494,21.20977,-0.30806,1,700
2.47909,21.22967,-0.30171,1,700
3.24252,18.84056,-0.74616,1,700
3.23935,18.89692,-0.74125,1,700
2.46415,18.73578,-0.35474,1,700
3.22053,19.2319,-0.71207,1,700
3.1868,19.46597,-0.68239,1,700
3.16533,19.61487,-0.6635,1,700
3.07686,19.98879,-0.60223,1,700
1.60476,1.18688,-0.82081,1,700
1.68156,1.08276,-0.91271,1,700
2.16251,2.85961,-1.26352,1,700
1.79496,3.33493,-0.83149,1,700
1.57484,1.22744,-0.785,1,700
1.78475,0.89979,-1.04965,1,700
1.79661,0.87876,-1.06539,1,700
1.87734,0.68964,-1.18493,1,700
1.33335,3.33556,-0.40454,1,700
1.20293,1.59559,-0.38987,1,700
1.35493,1.47111,-0.54128,1,700
1.38235,1.44243,-0.57106,1,700
1.53096,1.28692,-0.7325,1,700
0.94569,1.76229,-0.15237,1,700
0.82189,1.8182,-0.04876,1,700
0.84563,3.3362,-0.00909,1,700
1.11813,1.65413,-0.31005,1,700
1.17504,1.61843,-0.36209,1,700
0.54258,1.925,0.17639,1,700
0.6967,1.87473,0.05599,1,700
0.77791,1.83806,-0.01197,1,700
0.16929,1.98838,0.44335,1,700
0.28002,1.9803,0.36848,1,700
0.33352,3.33685,0.35371,1,700
0.31443,1.97305,0.34331,1,700
0.50348,1.93323,0.205,1,700
-0.20127,3.33751,0.68273,1,700
-0.17782,1.98893,0.66921,1,700
-0.16926,1.99,0.66401,1,700
-0.1165,1.9966,0.63195,1,700
0.0102,1.99997,0.55092,1,700
-0.37913,1.96374,0.79153,1,700
-0.50281,1.93114,0.86198,1,700
-0.6379,1.89554,0.93892,1,700
-0.98619,1.73995,1.12429,1,700
-0.82219,1.81912,1.03804,1,700
-0.74915,1.85439,0.99962,1,700
-0.68485,1.87817,0.96454,1,700
-1.92416,3.25789,1.44852,1,700
-1.67109,1.09884,1.4595,1,700
-1.60455,1.18667,1.42772,1,700
-1.51022,1.31119,1.38268,1,700
-1.38127,1.44133,1.32052,1,700
-1.32497,1.49815,1.29339,1,700
-1.20873,1.59341,1.23638,1,700
-1.19099,1.6051,1.22744,1,700
-1.11758,1.65343,1.19047,1,700
-2.97222,11.69965,1.29904,1,700
-3.11576,13.01049,1.26846,1,700
-3.16814,13.70703,1.25156,1,700
-3.41867,18.81292,1.13083,1,700
-3.41898,18.63823,1.13382,1,700
-2.51215,17.18575,1.08738,1,700
-3.3717,17.16018,1.16867,1,700
-3.34209,16.23473,1.19049,1,700
-1.70323,20.05202,0.9256,1,700
-1.64678,17.21157,0.95709,1,700
-1.53652,14.4733,0.96735,1,700
-0.87938,22.96078,0.73916,1,700
-0.87399,21.49893,0.74834,1,700
-0.85275,20.05031,0.76816,1,700
-0.79197,17.23706,0.77706,1,700
-0.70233,14.46924,0.75744,1,700
1.67426,11.66698,-0.26183,1,700
2.46119,14.45369,-0.57602,1,700
1.70085,14.45746,-0.17017,1,700
2.38078,11.66205,-0.68659,1,700
2.72449,11.65964,-0.91576,1,700
3.1853,14.45001,-1.02136,1,700
2.94517,10.0612,-1.21267,1,700
3.0494,11.65788,-1.15154,1,700
3.06894,11.95722,-1.14008,1,700
3.14001,13.04595,-1.09839,1,700
3.17874,14.24672,-1.03251,1,700
1.66564,18.71061,-0.00284,1,700
1.68788,17.31105,-0.05499,1,700
3.24234,18.76031,-0.75154,1,700
3.23621,16.02852,-0.93475,1,700
0.92827,6.1169,0.0237,1,700
0.34056,4.72644,0.37217,1,700
0.91863,14.46131,0.18788,1,700
1.21765,6.11736,-0.1741,1,700
1.50039,6.11782,-0.38181,1,700
2.65659,7.00975,-1.29648,1,700
2.696,7.42639,-1.28503,1,700
2.83563,8.90292,-1.24448,1,700
2.225,3.33509,-1.28074,1,700
2.29576,3.87356,-1.30024,1,700
1.77621,6.11827,-0.5993,1,700
1.28386,8.89803,-0.12839,1,700
-2.24034,5.85623,1.42296,1,700
-2.13387,5.04704,1.43943,1,700
-2.09633,4.7268,1.44105,1,700
-1.9336,3.33843,1.44811,1,700
-0.23761,4.72662,0.70037,1,700
-0.83728,4.7268,0.98911,1,700
-0.93286,6.11404,0.99375,1,700
-2.90459,11.08196,1.31344,1,700
0.6325,6.11643,0.21143,1,700
0.33061,6.11596,0.38893,1,700
-0.29048,6.11501,0.71268,1,700
-0.4311,8.89363,0.72286,1,700
-1.15257,8.89181,0.98407,1,700
-0.06061,22.81641,0.55241,1,700
-0.06817,22.81774,0.55416,1,700
-0.82685,22.95152,0.72957,1,700
2.91111,9.7011,-1.22256,1,700
2.54652,8.90139,-1.00466,1,700
2.24106,8.90057,-0.76984,1,700
1.92861,8.89973,-0.54544,1,700
1.60945,8.89888,-0.33158,1,700
1.606,1.18777,-1.54364,1,700
1.54056,1.27542,-1.62304,1,700
1.7345,2.85978,-1.67616,1,700
2.96425,18.82774,-1.24843,1,700
3.05668,18.83199,-1.08163,1,700
3.14909,18.83624,-0.91483,1,700
3.24149,18.84051,-0.74801,1,700
1.78359,0.89938,-1.31715,1,700
1.76592,0.9389,-1.34206,1,700
1.66057,1.11468,-1.47743,1,700
2.59911,10.33226,-1.6755,1,700
2.64733,10.81564,-1.66416,1,700
2.70146,11.70247,-1.63275,1,700
2.71712,11.95913,-1.62366,1,700
2.82635,13.74888,-1.56027,1,700
2.84205,14.24825,-1.53436,1,700
2.84947,14.48462,-1.5221,1,700
2.91665,16.6221,-1.4112,1,700
2.92429,16.86526,-1.39859,1,700
2.92975,17.37263,-1.36854,1,700
2.94541,18.82688,-1.28243,1,700
1.80204,3.41148,-1.69466,1,700
1.95991,4.70111,-1.73789,1,700
2.01388,5.14028,-1.73673,1,700
2.14225,6.18477,-1.73397,1,700
2.29475,7.42564,-1.73069,1,700
2.37129,8.04846,-1.72904,1,700
2.46189,8.95667,-1.70775,1,700
2.53621,9.70167,-1.69028,1,700
-3.44556,18.81166,0.53554,1,700
-3.41647,21.64845,1.03125,1,700
-3.42509,21.64812,0.87356,1,700
-3.44305,21.64746,0.54461,1,700
-3.44643,21.64734,0.4827,1,700
-3.45083,20.06804,0.51077,1,700
-3.4337,21.6478,0.71587,1,700
-3.45333,19.17086,0.52671,1,700
-1.84257,0.77777,0.91445,1,700
-1.78416,0.89959,1.10244,1,700
-2.11972,3.25732,0.88637,1,700
-1.76013,0.94969,1.17975,1,700
-1.71624,1.02688,1.31829,1,700
-2.41022,5.85628,0.85693,1,700
-2.13721,3.41379,0.88459,1,700
-2.44704,6.17702,0.852,1,700
-2.43148,6.04641,0.85477,1,700
-3.41031,17.17971,0.57564,1,700
-3.38987,16.23372,0.59889,1,700
-3.38707,16.10412,0.60207,1,700
-3.29026,14.51451,0.64721,1,700
-3.24108,13.70707,0.67014,1,700
-3.21442,13.26921,0.68257,1,700
-3.06973,11.7439,0.72393,1,700
-3.00695,11.08201,0.74187,1,700
-2.91162,10.07707,0.76912,1,700
-2.77656,8.94325,0.79321,1,700
-2.71839,8.455,0.80359,1,700
1.98858,10.33236,-1.22154,1,700
1.89479,8.95417,-1.25124,1,700
1.2903,8.9526,-0.8309,1,700
-2.06144,8.94429,0.63676,1,700
-2.5864,17.20478,0.49165,1,700
-2.62388,20.06594,0.43775,1,700
-2.48328,14.50988,0.54173,1,700
2.56638,17.36143,-1.16349,1,700
2.5607,20.05311,-1.03036,1,700
2.77166,20.05247,-1.13237,1,700
2.80445,19.94714,-1.15224,1,700
2.88496,19.56905,-1.21017,1,700
2.89812,19.46085,-1.22269,1,700
2.93175,19.18433,-1.2547,1,700
2.59842,20.54542,-1.03303,1,700
2.68911,20.31767,-1.08236,1,700
2.76386,20.07752,-1.12765,1,700
2.23259,21.20859,-0.85952,1,700
2.23318,21.20764,-0.85979,1,700
2.18108,20.05404,-0.85703,1,700
2.36711,20.99006,-0.92069,1,700
2.43113,20.88606,-0.9498,1,700
2.54045,20.66346,-1.00418,1,700
1.83292,21.70247,-0.69454,1,700
1.37642,21.3222,-0.52322,1,700
1.5593,21.9632,-0.59024,1,700
1.37367,22.10864,-0.52336,1,700
1.84107,21.69334,-0.6978,1,700
2.0028,21.51218,-0.76252,1,700
2.14508,21.26028,-0.82235,1,700
2.14247,21.32766,-0.82148,1,700
2.1964,21.25641,-0.84424,1,700
0.72705,22.51454,-0.30516,1,700
0.84601,22.45136,-0.34349,1,700
0.62541,20.05786,-0.26297,1,700
0.93974,22.40158,-0.37369,1,700
1.26152,22.1965,-0.48296,1,700
1.34543,22.13076,-0.51319,1,700
-0.21855,22.83708,-0.03721,1,700
0.01206,22.7853,-0.09634,1,700
-0.19623,21.44973,-0.03641,1,700
0.26069,22.70439,-0.16612,1,700
0.37705,22.66653,-0.19878,1,700
-0.99756,21.51507,0.15057,1,700
-1.00475,22.98288,0.14028,1,700
-0.36752,22.87052,0.001,1,700
-1.79507,23.11876,0.28688,1,700
-1.76255,23.11492,0.28175,1,700
-1.8071,21.58128,0.29949,1,700
-1.69541,23.10467,0.27095,1,700
-1.19425,23.0163,0.1817,1,700
-2.62352,21.64821,0.40999,1,700
-2.60437,22.97143,0.39498,1,700
-2.5165,23.01584,0.38513,1,700
-2.45726,23.03486,0.37787,1,700
-2.29381,23.08733,0.35784,1,700
-2.26116,23.09465,0.35362,1,700
-2.20854,23.10155,0.34644,1,700
-2.02837,23.12519,0.32185,1,700
-1.95221,23.12309,0.31044,1,700
-1.90437,23.12177,0.30327,1,700
-1.79731,23.11882,0.28722,1,700
-3.44015,21.71529,0.48141,1,700
-3.42469,21.88283,0.47822,1,700
-3.41906,21.90494,0.47758,1,700
-3.36668,22.11077,0.47155,1,700
-3.35537,22.14285,0.4704,1,700
-3.34999,22.15461,0.46988,1,700
-3.25708,22.35777,0.4609,1,700
-3.23729,22.38758,0.45905,1,700
-3.12712,22.55354,0.44872,1,700
-3.10587,22.58006,0.44672,1,700
-3.08789,22.59876,0.44498,1,700
-2.94231,22.75016,0.43092,1,700
-2.90336,22.77965,0.42693,1,700
-2.75536,22.89167,0.41176,1,700
-2.72657,22.90965,0.40868,1,700
-2.69161,22.92732,0.40476,1,700
-1.6766,1.09041,0.82299,1,700
-1.78546,0.90019,0.88243,1,700
-1.7895,0.89313,0.88463,1,700
-1.3171,1.50507,0.63004,1,700
-1.34139,1.48346,0.64317,1,700
-1.56639,3.41471,0.67955,1,700
-1.0242,3.41416,0.43271,1,700
-0.95006,1.75612,0.42607,1,700
-1.29317,3.41444,0.56034,1,700
-1.1098,1.66383,0.5165,1,700
-1.11948,1.65641,0.5218,1,700
-1.38179,1.44188,0.66485,1,700
-1.41399,1.40873,0.68213,1,700
-1.84368,3.41499,0.7902,1,700
-1.52163,1.29793,0.73989,1,700
-1.60464,1.18677,0.7844,1,700
-0.65093,1.89111,0.25071,1,700
-0.82254,1.81946,0.35224,1,700
-0.8871,1.7925,0.39043,1,700
0.0053,3.41309,-0.15952,1,700
-0.01768,1.99601,-0.16618,1,700
-0.1696,1.99262,-0.0588,1,700
-0.17245,1.99255,-0.05679,1,700
-0.42733,1.95381,0.1115,1,700
-0.49979,3.41362,0.15268,1,700
-0.47919,1.93927,0.14379,1,700
-0.50314,1.93255,0.1587,1,700
0.42406,1.95242,-0.50118,1,700
0.2006,1.98991,-0.32495,1,700
0.48953,3.41257,-0.50286,1,700
0.16957,1.99212,-0.30183,1,700
0.08324,1.99827,-0.2375,1,700
0.95134,3.41205,-0.87632,1,700
0.83508,1.81263,-0.85995,1,700
0.82204,1.81857,-0.84781,1,700
0.70914,1.87006,-0.74267,1,700
0.50326,1.93313,-0.56654,1,700
0.45995,1.94639,-0.52949,1,700
0.94705,1.76157,-0.96421,1,700
1.38921,3.41154,-1.27888,1,700
1.11927,1.65592,-1.13835,1,700
1.38212,1.44221,-1.42977,1,700
1.35277,1.4731,-1.39398,1,700
1.2095,1.58778,-1.23589,1,700
1.14104,1.64257,-1.16036,1,700
2.15156,14.48804,-1.09398,1,700
-0.03738,11.72166,-0.09364,1,700
0.67541,14.49506,-0.36252,1,700
0.68308,11.71657,-0.41373,1,700
1.42387,14.49151,-0.7056,1,700
1.38303,11.71157,-0.77825,1,700
2.06036,11.70668,-1.18634,1,700
2.19442,17.3501,-0.9691,1,700
1.8175,17.33862,-0.78561,1,700
1.43586,17.32701,-0.6131,1,700
-0.133,17.27931,-0.03435,1,700
-0.17201,20.05984,-0.02624,1,700
0.56186,22.58627,-0.25495,1,700
-0.09167,14.49868,-0.06549,1,700
0.65941,17.30339,-0.30132,1,700
1.41029,20.05593,-0.54004,1,700
1.79755,20.05498,-0.69357,1,700
-2.12291,6.17748,0.76643,1,700
-1.80224,6.17797,0.66949,1,700
-1.48564,6.17846,0.56184,1,700
-1.35418,8.946,0.43113,1,700
-1.53128,11.73211,0.40983,1,700
-0.77621,11.72685,0.18117,1,700
-1.67315,14.5061,0.38738,1,700
-0.87524,14.50236,0.18472,1,700
-1.75786,17.22994,0.36273,1,700
-0.93941,17.2548,0.1872,1,700
-1.79822,20.06388,0.32454,1,700
-0.98041,20.06184,0.16974,1,700
-0.66328,8.94769,0.18053,1,700
-1.17337,6.17894,0.44363,1,700
1.65625,6.18358,-1.28822,1,700
1.13899,6.18269,-0.86533,1,700
0.66106,8.95099,-0.45149,1,700
0.59539,6.18178,-0.47956,1,700
0.00917,8.94936,-0.11401,1,700
0.02746,6.18084,-0.13204,1,700
-0.5628,6.1799,0.17607,1,700
-2.30047,11.73743,0.59148,1,700
-1.66707,23.09967,0.79181,1,700
-1.69429,23.10447,0.29167,1,700
-1.68497,23.10283,0.46291,1,700
-1.67565,23.10118,0.63414,1,700
-1.92455,23.12239,0.80604,1,700
-2.18211,23.10043,0.81985,1,700
-2.4321,23.03445,0.83282,1,700
-2.65646,22.92302,1.00197,1,700
-2.8707,22.77863,1.01239,1,700
-3.05526,22.59755,1.0207,1,700
-3.20602,22.38742,1.02689,1,700
-3.3185,22.1545,1.03078,1,700
-3.38935,21.90571,1.03225,1,700
-3.41679,21.90538,0.54566,1,700
-3.34658,22.15494,0.54423,1,700
-3.23452,22.38869,0.54038,1,700
-3.08395,22.59964,0.53421,1,700
-2.89936,22.7815,0.52591,1,700
-2.68628,22.92883,0.51573,1,700
-2.45108,23.03723,0.50397,1,700
-2.20077,23.10346,0.49098,1,700
-1.94283,23.12554,0.47716,1,700
-3.39825,21.9056,0.87457,1,700
-3.3276,22.15464,0.87312,1,700
-3.21525,22.38783,0.86924,1,700
-3.06456,22.59822,0.86306,1,700
-2.87999,22.77955,0.85475,1,700
-2.66706,22.92642,0.84457,1,700
-3.40714,21.90549,0.7169,1,700
-3.3367,22.15478,0.71546,1,700
-3.22449,22.38824,0.71159,1,700
-3.07385,22.5989,0.70542,1,700
-2.88928,22.78049,0.69711,1,700
-2.67628,22.92757,0.68693,1,700
-2.4412,23.03578,0.67518,1,700
-2.19106,23.10188,0.6622,1,700
-1.93331,23.1239,0.64838,1,700
1.65577,22.06829,0.01783,1,700
1.48283,22.097,-0.31868,1,700
1.01523,22.42592,-0.02555,1,700
0.50517,22.66615,0.28252,1,700
1.89679,21.68726,-0.58984,1,700
2.24718,21.20652,-0.83252,1,700
2.61269,20.66208,-0.87158,1,700
2.33388,21.19933,-0.66304,1,700
2.81354,20.07834,-1.04118,1,700
2.93166,19.462,-1.1678,1,700
3.11162,19.46532,-0.8318,1,700
2.98996,20.07587,-0.70351,1,700
2.78698,20.65358,-0.53296,1,700
2.50743,21.18488,-0.32416,1,700
2.07079,21.66732,-0.25125,1,700
2.42063,21.19211,-0.49359,1,700
1.10442,22.41161,0.14268,1,700
1.57067,22.08463,-0.14981,1,700
3.02164,19.46366,-0.9998,1,700
2.90174,20.07711,-0.87234,1,700
2.69981,20.65784,-0.70226,1,700
1.98377,21.6773,-0.42053,1,700
-1.85577,-0.74571,-1.75,1,700
-1.85285,-0.74442,-1.21946,1,700
-1.95511,-0.42136,-1.75,1,700
-1.87733,-0.68964,-1.18493,1,700
-1.85376,-0.74486,-1.15003,1,700
-1.84909,-0.74303,1.625,1,700
-1.50134,-1.32135,-1.75,1,700
-1.499,-1.31915,-1.57237,1,700
-1.54055,-1.27542,-1.62304,1,700
-1.70305,-1.04861,-1.75,1,700
-1.66056,-1.11468,-1.47743,1,700
-1.70093,-1.04734,-1.42556,1,700
-1.76591,-0.9389,-1.34206,1,700
-1.35276,-1.4731,-1.39398,1,700
-1.25643,-1.55607,-1.75,1,700
-1.25357,-1.55249,-1.28453,1,700
-1.20949,-1.58778,-1.23589,1,700
-0.97538,-1.74603,-1.75,1,700
-1.14103,-1.64257,-1.16036,1,700
-0.66627,-1.88576,-1.75,1,700
-0.66554,-1.88341,-0.70539,1,700
-0.70913,-1.87006,-0.74267,1,700
-0.83507,-1.81263,-0.85995,1,700
-0.94704,-1.76156,-0.96421,1,700
-0.97457,-1.74468,-0.99204,1,700
-0.45994,-1.94639,-0.52949,1,700
-0.338,-1.97123,-1.75,1,700
-0.42404,-1.95242,-0.50118,1,700
-7e-05,-1.99641,-0.17873,1,700
-0.08323,-1.99827,-0.2375,1,700
0,-2,-1.75,1,700
-0.20059,-1.98991,-0.32495,1,700
-0.33728,-1.96698,-0.43275,1,700
0.01769,-1.99601,-0.16618,1,700
0.33801,-1.97123,-1.75,1,700
0.17246,-1.99255,-0.05679,1,700
0.66629,-1.88576,-1.75,1,700
0.66591,-1.88486,0.25957,1,700
0.65094,-1.89111,0.25071,1,700
0.4792,-1.93927,0.14379,1,700
0.42733,-1.95381,0.1115,1,700
0.33743,-1.96748,0.05214,1,700
0.88711,-1.7925,0.39043,1,700
0.9754,-1.74603,-1.75,1,700
0.95006,-1.75612,0.42607,1,700
1.25645,-1.55607,-1.75,1,700
1.10981,-1.66383,0.5165,1,700
0.97343,-1.74262,0.4393,1,700
1.414,-1.40873,0.68213,1,700
1.3414,-1.48346,0.64317,1,700
1.50135,-1.32135,-1.75,1,700
1.31711,-1.50507,0.63004,1,700
1.25425,-1.55321,0.59561,1,700
1.70115,-1.04752,0.83639,1,700
1.67661,-1.09041,0.82299,1,700
1.70306,-1.04861,-1.75,1,700
1.52164,-1.29793,0.73989,1,700
1.50008,-1.32012,0.72832,1,700
1.8491,-0.74303,1.625,1,700
1.78586,-0.90041,1.625,1,700
1.76014,-0.94969,1.17975,1,700
1.78951,-0.89313,0.88463,1,700
1.85578,-0.74571,-1.75,1,700
1.84258,-0.77777,0.91445,1,700
1.51023,-1.3112,1.38268,1,700
1.6711,-1.09884,1.4595,1,700
1.69693,-1.04484,1.625,1,700
1.70274,-1.04841,1.36055,1,700
1.71625,-1.02688,1.31829,1,700
1.25192,-1.55047,1.625,1,700
1.32498,-1.49815,1.29339,1,700
1.38388,-1.44391,1.625,1,700
1.50075,-1.32076,1.37811,1,700
1.49594,-1.31659,1.625,1,700
1.608,-1.18927,1.625,1,700
0.97188,-1.73974,1.625,1,700
1.191,-1.6051,1.22744,1,700
1.11996,-1.65702,1.625,1,700
1.20874,-1.59341,1.23638,1,700
1.25558,-1.55502,1.25935,1,700
0.66388,-1.87896,1.625,1,700
0.74916,-1.85439,0.99962,1,700
0.82381,-1.82246,1.625,1,700
0.97505,-1.74533,1.11843,1,700
0.98619,-1.73995,1.12429,1,700
0.33679,-1.96413,1.625,1,700
0.37913,-1.96374,0.79153,1,700
0.6379,-1.89554,0.93892,1,700
0.50396,-1.93547,1.625,1,700
0.66605,-1.88513,0.95428,1,700
0.68486,-1.87817,0.96454,1,700
0,-1.9928,1.625,1,700
0,-1.9997,0.55743,1,700
0.11651,-1.9966,0.63195,1,700
0.16962,-1.9928,1.625,1,700
0.17783,-1.98893,0.66921,1,700
0.33771,-1.96892,0.76636,1,700
-0.33737,-1.96822,0.32651,1,700
-0.31442,-1.97305,0.34331,1,700
-0.33678,-1.96413,1.625,1,700
-0.28001,-1.9803,0.36848,1,700
-0.01019,-1.99997,0.55092,1,700
-0.16961,-1.9928,1.625,1,700
-0.66387,-1.87896,1.625,1,700
-0.66595,-1.88476,0.08001,1,700
-0.54257,-1.925,0.17639,1,700
-0.50395,-1.93547,1.625,1,700
-0.6967,-1.87473,0.05599,1,700
-0.97187,-1.73974,1.625,1,700
-0.7779,-1.83806,-0.01197,1,700
-0.94568,-1.76229,-0.15237,1,700
-0.8238,-1.82246,1.625,1,700
-1.25191,-1.55047,1.625,1,700
-1.25432,-1.55349,-0.44108,1,700
-1.20291,-1.59559,-0.38987,1,700
-1.11994,-1.65702,1.625,1,700
-1.17502,-1.61842,-0.36209,1,700
-0.97433,-1.74432,-0.17856,1,700
-1.35492,-1.47111,-0.54128,1,700
-1.38387,-1.44391,1.625,1,700
-1.49961,-1.31972,-0.69845,1,700
-1.49593,-1.31659,1.625,1,700
-1.53096,-1.28692,-0.7325,1,700
-1.60799,-1.18927,1.625,1,700
-1.57483,-1.22744,-0.785,1,700
-1.69692,-1.04484,1.625,1,700
-1.68155,-1.08276,-0.91271,1,700
-1.78585,-0.90041,1.625,1,700
-1.7966,-0.87876,-1.06539,1,700
-1.70135,-1.04765,-0.93899,1,700
1.91234,0.58565,-1.75,1,700
1.78586,0.90041,-1.75,1,700
1.38388,1.44391,-1.75,1,700
1.608,1.18927,-1.75,1,700
1.11996,1.65702,-1.75,1,700
0.82381,1.82246,-1.75,1,700
0.50396,1.93547,-1.75,1,700
0.16962,1.9928,-1.75,1,700
-0.16961,1.9928,-1.75,1,700
0,2,-1.75,1,700
-0.50395,1.93547,-1.75,1,700
-0.8238,1.82246,-1.75,1,700
-1.11994,1.65702,-1.75,1,700
-1.38387,1.44391,-1.75,1,700
-1.60799,1.18927,-1.75,1,700
-1.78585,0.90041,-1.75,1,700
-1.91233,0.58565,-1.75,1,700
-1.77941,0.89716,1.625,1,700
-1.70305,1.04861,1.625,1,700
-1.60219,1.18498,1.625,1,700
-1.50134,1.32135,1.625,1,700
-1.37889,1.43871,1.625,1,700
-1.25643,1.55607,1.625,1,700
-1.11591,1.65105,1.625,1,700
-0.50214,1.92849,1.625,1,700
-0.66627,1.88576,1.625,1,700
-0.82083,1.81589,1.625,1,700
-0.97538,1.74603,1.625,1,700
-0.169,1.98562,1.625,1,700
-0.338,1.97123,1.625,1,700
0.16901,1.98562,1.625,1,700
0,2,1.625,1,700
0.50215,1.92849,1.625,1,700
0.33801,1.97123,1.625,1,700
0.82084,1.81589,1.625,1,700
0.66629,1.88576,1.625,1,700
0.9754,1.74603,1.625,1,700
1.11592,1.65105,1.625,1,700
1.25645,1.55607,1.625,1,700
1.3789,1.43871,1.625,1,700
1.60221,1.18498,1.625,1,700
1.50135,1.32135,1.625,1,700
1.91234,-0.58565,1.625,1,700
1.95512,-0.42136,-1.75,1,700
1.94807,-0.41984,1.625,1,700
1.98381,-0.25404,1.625,1,700
1.9982,-0.08488,-1.75,1,700
1.991,-0.08458,1.625,1,700
1.9982,0.08488,1.625,1,700
1.98381,0.25404,-1.75,1,700
1.97666,0.25312,1.625,1,700
1.95512,0.42136,1.625,1,700
1.90545,0.58354,1.625,1,700
1.85578,0.74571,1.625,1,700
1.77942,0.89716,1.625,1,700
1.70306,1.04861,1.625,1,700
-1.85577,0.74571,1.625,1,700
-1.90544,0.58354,1.625,1,700
-1.95511,0.42136,1.625,1,700
-1.98379,0.25404,-1.75,1,700
